"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"66","@PriyaClouds Paarththen sis but #Pray_For_Nesamani enrathu kuzhampitten sis yaaro poittanka pola enru",FALSE,1,"PriyaClouds",2019-06-03 13:18:26,FALSE,"1135533425811550208","1135536220635897856","976485554354143232","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaguVasuki",0,FALSE,FALSE,NA,NA
"67","RT @behindwoods: ""Enakku End-eh Illa da..""- Vadivelu on Controversies, Memes &amp; Hollywood Plans 
Link: https://t.co/Z8DhFnnnSW

#Vadivelu #N…",FALSE,0,NA,2019-06-03 13:04:46,FALSE,NA,"1135532778743709697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karthi28012000",61,TRUE,FALSE,NA,NA
"68","RT @behindwoods: ""Enakku End-eh Illa da..""- Vadivelu on Controversies, Memes &amp; Hollywood Plans 
Link: https://t.co/Z8DhFnnnSW

#Vadivelu #N…",FALSE,0,NA,2019-06-03 12:59:15,FALSE,NA,"1135531390940790784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vvkumarcv1",61,TRUE,FALSE,NA,NA
"69","RT @AkshayaaVJ: #Pray_for_Neasamani <U+0001F614><U+0001F614> 
how’s #Nesamani now ? <U+0001F915> comment the condition of him below .. 
<U+0001F614><U+0001F528> Hosting Free ah Vidu live today a…",FALSE,0,NA,2019-06-03 12:56:31,FALSE,NA,"1135530704580648960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkshayaaArmy_FC",44,TRUE,FALSE,NA,NA
"70","RT @behindwoods: ""Enakku End-eh Illa da..""- Vadivelu on Controversies, Memes &amp; Hollywood Plans 
Link: https://t.co/Z8DhFnnnSW

#Vadivelu #N…",FALSE,0,NA,2019-06-03 12:46:43,FALSE,NA,"1135528238438948865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shansteveng",61,TRUE,FALSE,NA,NA
"71","RT @raveena116: Off to see #Nesamani to the hospital ! #Pray_for_Nesamani #PrayforNeasamani <U+0001F648> https://t.co/iKCfF37MBZ",FALSE,0,NA,2019-06-03 12:27:03,FALSE,NA,"1135523287155396609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhineshdk2232",100,TRUE,FALSE,NA,NA
"72","RT @behindwoods: ""Enakku End-eh Illa da..""- Vadivelu on Controversies, Memes &amp; Hollywood Plans 
Link: https://t.co/Z8DhFnnnSW

#Vadivelu #N…",FALSE,0,NA,2019-06-03 12:26:56,FALSE,NA,"1135523259007397889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jayasurya_offl",61,TRUE,FALSE,NA,NA
"73","RT @behindwoods: ""Enakku End-eh Illa da..""- Vadivelu on Controversies, Memes &amp; Hollywood Plans 
Link: https://t.co/Z8DhFnnnSW

#Vadivelu #N…",FALSE,0,NA,2019-06-03 12:24:38,FALSE,NA,"1135522680789131264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Divakar34237733",61,TRUE,FALSE,NA,NA
"74","RT @behindwoods: ""Enakku End-eh Illa da..""- Vadivelu on Controversies, Memes &amp; Hollywood Plans 
Link: https://t.co/Z8DhFnnnSW

#Vadivelu #N…",FALSE,0,NA,2019-06-03 11:48:02,FALSE,NA,"1135513468746969088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joshey183",61,TRUE,FALSE,NA,NA
"75","RT @Thalapa18091259: https://t.co/xYROlhghRv
<U+0BA4><U+0BB2><U+0BC8><U+0BB5><U+0BA9><U+0BCD> <U+0BB5><U+0B9F><U+0BBF><U+0BB5><U+0BC7><U+0BB2><U+0BC1> interview #Pray_For_Nesamani <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F618><U+0001F618><U+0001F618><U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F525> @ramk8060 @udhaya_ganesh @itz_selvi02…",FALSE,0,NA,2019-06-03 11:42:55,FALSE,NA,"1135512182072926208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Satheesh_2017",1,TRUE,FALSE,NA,NA
"76","https://t.co/xYROlhghRv
<U+0BA4><U+0BB2><U+0BC8><U+0BB5><U+0BA9><U+0BCD> <U+0BB5><U+0B9F><U+0BBF><U+0BB5><U+0BC7><U+0BB2><U+0BC1> interview #Pray_For_Nesamani <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F618><U+0001F618><U+0001F618><U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F525> @ramk8060 @udhaya_ganesh… https://t.co/xMouVlpuNs",FALSE,2,NA,2019-06-03 11:42:30,TRUE,NA,"1135512077835964416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thalapa18091259",1,FALSE,FALSE,NA,NA
"77","RT @behindwoods: ""Enakku End-eh Illa da..""- Vadivelu on Controversies, Memes &amp; Hollywood Plans 
Link: https://t.co/Z8DhFnnnSW

#Vadivelu #N…",FALSE,0,NA,2019-06-03 11:41:23,FALSE,NA,"1135511795890655232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","redvenam",61,TRUE,FALSE,NA,NA
"78","RT @behindwoods: ""Enakku End-eh Illa da..""- Vadivelu on Controversies, Memes &amp; Hollywood Plans 
Link: https://t.co/Z8DhFnnnSW

#Vadivelu #N…",FALSE,0,NA,2019-06-03 11:37:38,FALSE,NA,"1135510851224424449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deltapeople",61,TRUE,FALSE,NA,NA
"79","""Enakku End-eh Illa da..""- Vadivelu on Controversies, Memes &amp; Hollywood Plans 
Link: https://t.co/Z8DhFnnnSW… https://t.co/yIaLJyVZUa",FALSE,238,NA,2019-06-03 11:36:50,TRUE,NA,"1135510649721708545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","behindwoods",61,FALSE,FALSE,NA,NA
"80","RT @INaalai: #sharemax #banhydrocarbon #ban_hydrocarbon_project #BanHydrocarbon #whereismugilan #savefarmers #banhydrocarbonproject #kollyw…",FALSE,0,NA,2019-06-03 10:49:01,FALSE,NA,"1135498617102278656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nareshcenation",1,TRUE,FALSE,NA,NA
"81","RT @TrollNegativity: #NGK reviews be like <U+0001F602><U+0001F602><U+0001F602> #NGKReview 

#Pray_for_Neasamani #Pray_For_NGK #Nesamani #Pray_For_Nesamani https://t.co/JLjU…",FALSE,0,NA,2019-06-03 10:11:07,FALSE,NA,"1135489078005100544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarithAhamed3",98,TRUE,FALSE,NA,NA
"82","#Pray_for_Nesamani <U+0BA9><U+0BC1> trend <U+0BAA><U+0BA3><U+0BCD><U+0BA3> <U+0BA4><U+0BC6><U+0BB0><U+0BBF><U+0BA8><U+0BCD><U+0BA4> <U+0BA8><U+0BAE><U+0B95><U+0BCD><U+0B95><U+0BC1> #whereismugilan <U+0BA9><U+0BC1> <U+0BAA><U+0BCB><U+0B9F> <U+0BA4><U+0BC6><U+0BB0><U+0BBF><U+0BAF><U+0BB2><U+0BC8><U+0BAF><U+0BC7>.. https://t.co/fHQz9chj8z",FALSE,0,NA,2019-06-03 09:56:58,FALSE,NA,"1135485518915952642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinoth2921",0,FALSE,FALSE,NA,NA
"83","Support Contractor Nesamani for the White House Paining job.
#ContractorNesamani #Nesamani #JusticeForNesamani… https://t.co/DP1h9IiW6f",FALSE,0,NA,2019-06-03 09:52:03,TRUE,NA,"1135484280744943616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gajeys",1,FALSE,FALSE,NA,NA
"84","#Pray_For_Nesamani <U+0001F64F><U+0001F917> https://t.co/FKuoJCmTju",FALSE,2,NA,2019-06-03 09:30:38,FALSE,NA,"1135478891059896320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BalagPuli",0,FALSE,FALSE,NA,NA
"85","<U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF> <U+0B9A><U+0BC0><U+0B95><U+0BCD><U+0B95><U+0BBF><U+0BB0><U+0BAE><U+0BCD> <U+0BB0><U+0BC6><U+0B9F><U+0BBF> <U+0B86><U+0B95><U+0BC1><U+0B99><U+0BCD><U+0B95>..
<U+0B86><U+0BB3><U+0BC1><U+0BA9><U+0BB0><U+0BCD> <U+0BAA><U+0BCB><U+0BB8><U+0BCD><U+0B9F><U+0BCD> <U+0B89><U+0B99><U+0BCD><U+0B95><U+0BB3><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BBE><U+0B95> <U+0BB5><U+0BC6><U+0BAF><U+0BCD><U+0B9F><U+0BCD><U+0B9F><U+0BBF><U+0B99><U+0BCD>...

<U+0B8E><U+0B99><U+0BCD><U+0B95><U+0B9F><U+0BCD><U+0B9F> <U+0B87><U+0BB0><U+0BA3><U+0BCD><U+0B9F><U+0BC1> <U+0B87><U+0BB0><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0B92><U+0BA9><U+0BCD><U+0BA9><U+0BC1> <U+0BAE><U+0BC7><U+0BB1><U+0BCD><U+0B95><U+0BC1> <U+0B87><U+0BA9><U+0BCD><U+0BA9><U+0BCA><U+0BA9><U+0BCD>… https://t.co/eQ4iQJZgXm",FALSE,0,NA,2019-06-03 09:16:59,TRUE,NA,"1135475454041714688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pavin061997",0,FALSE,FALSE,NA,NA
"86","RT @Sknagarajan87: <U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF><U+0BAF> <U+0BAA><U+0BCB><U+0B9F><U+0BCD><U+0B9F><U+0BC1> <U+0B93><U+0BA4><U+0BCD><U+0BA4><U+0BBE><U+0BAF><U+0BCD><U+0B99><U+0BCD><U+0B95> <U+0B95><U+0BAE><U+0BCD><U+0BA9><U+0BC1> <U+0BAA><U+0BCB><U+0B99><U+0BCD><U+0B95><U+0BAF><U+0BBE>
#Pray_For_Nesamani https://t.co/60JbqUgAtr",FALSE,0,NA,2019-06-03 09:04:53,FALSE,NA,"1135472410038276097",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","slamexsysladk",1,TRUE,FALSE,NA,NA
"87","RT @thaarumaaruarul: #SRMcollegesuicudes <U+0B87><U+0BA8><U+0BCD><U+0BA4> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0BA4><U+0BBF><U+0BAF><U+0BC8> <U+0BAE><U+0BB1><U+0BC8><U+0B95><U+0BCD><U+0B95> #Pray_For_Nesamani <U+0B87><U+0BA8><U+0BCD><U+0BA4> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0BA4><U+0BBF><U+0BAF><U+0BC8> <U+0BA4><U+0BAE><U+0BBF><U+0BB4><U+0B95><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BB2><U+0BCD> <U+0B89><U+0BB3><U+0BCD><U+0BB3> <U+0B8E><U+0BB2><U+0BCD><U+0BB2><U+0BBE> <U+0BAE><U+0BC0><U+0B9F><U+0BBF><U+0BAF><U+0BBE><U+0BB5><U+0BC1><U+0BAE><U+0BCD> <U+0B9F><U+0BCD><U+0BB0><U+0BC6><U+0BA3><U+0BCD><U+0B9F><U+0BCD>…",FALSE,0,NA,2019-06-03 09:04:01,FALSE,NA,"1135472192689360897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kongu_kudimagan",8,TRUE,FALSE,NA,NA
"88","RT @PTTVOnlineNews: <U+0BA4><U+0BBF><U+0B9F><U+0BC0><U+0BB0><U+0BC6><U+0BA9> <U+0B89><U+0BB2><U+0B95><U+0BB3><U+0BB5><U+0BBF><U+0BB2><U+0BCD> <U+0B9F><U+0BBF><U+0BB0><U+0BC6><U+0BA3><U+0BCD><U+0B9F><U+0BCD> <U+0B86><U+0BA9> #Pray_For_Nesamani <U+0BB9><U+0BC7><U+0BB7><U+0BCD><U+0B9F><U+0BC7><U+0B95><U+0BCD> #Vadivelu https://t.co/5mlvtTwG3h",FALSE,0,NA,2019-06-03 08:34:22,FALSE,NA,"1135464731253256192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gokulku37179150",185,TRUE,FALSE,NA,NA
"89","<U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF> <U+0BAE><U+0BC0><U+0BA4><U+0BC1> <U+0B9A><U+0BC1><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BAF><U+0BB2><U+0BBE><U+0BB2><U+0BCD> <U+0BA4><U+0BBE><U+0B95><U+0BCD><U+0B95><U+0BBF><U+0BAF> <U+0B95><U+0BBF><U+0B9A><U+0BCD><U+0B9A><U+0BC1><U+0BA9><U+0BAE><U+0BC2><U+0BB0><U+0BCD><U+0BA4><U+0BCD><U+0BA4><U+0BBF> <U+0B85><U+0BB5><U+0BB0><U+0BCD><U+0B95><U+0BB3><U+0BC1><U+0B9F><U+0BA9><U+0BCD>... <U+0001F601><U+0001F601><U+0001F601> #Pray_For_Nesamani #Nesamani https://t.co/4l1kf39FGD",FALSE,3,NA,2019-06-03 08:29:53,FALSE,NA,"1135463601924259840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chnharish",0,FALSE,FALSE,NA,NA
"90","#Pray_For_Nesamani <U+0001F60D> https://t.co/hlZ8WT3CGw",FALSE,0,NA,2019-06-03 08:07:33,FALSE,NA,"1135457984639692800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DearVillan",0,FALSE,FALSE,NA,NA
"91","SRM <U+0BA4><U+0BCA><U+0B9F><U+0BB0><U+0BCD> <U+0BA4><U+0BB1><U+0BCD><U+0B95><U+0BCA><U+0BB2><U+0BC8>!!!
Click Here<U+0001F449> https://t.co/846IKzDqnS
#SRMSuicide #SRMCollegeSuicides #Pray_for_nesamani… https://t.co/dwHcwpoxyj",FALSE,0,NA,2019-06-03 08:00:04,TRUE,NA,"1135456099992084480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","123cinemanews",0,FALSE,FALSE,NA,NA
"92","RT @vija_y2000: This is what happened - #Pray_for_Neasamani #Pray_For_Nesamani https://t.co/9UPeQFI6as",FALSE,0,NA,2019-06-03 07:44:28,FALSE,NA,"1135452171569229825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","diana__veronica",95,TRUE,FALSE,NA,NA
"93","RT @imrizzu: #Pray_For_Neasamani #Pray_For_Nesamani #Nesamani #CWC19 #PrayForNesamani #",FALSE,0,NA,2019-06-03 07:40:39,FALSE,NA,"1135451214760599552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tingbothtiotrad",1,TRUE,FALSE,NA,NA
"94","@JohnCena pls pray for #Nesamani #PrayforNaesamani #Pray_For_Nesamani https://t.co/jX79i0K0r8",FALSE,0,"JohnCena",2019-06-03 07:30:10,FALSE,NA,"1135448574001442816","141664648","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","basha82645",0,FALSE,FALSE,NA,NA
"95","RT @Troll_Cinema: #Pray_For_Nesamani

<U+0B92><U+0BB0><U+0BC1> <U+0BAA><U+0B9F><U+0BA4><U+0BCD><U+0BA4><U+0BCB><U+0B9F> <U+0B9A><U+0BC0><U+0BA9><U+0BCD> <U+0B87><U+0BA9><U+0BCD><U+0BA9><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0B87><U+0BA8><U+0BCD><U+0BA4><U+0BBF><U+0BAF> <U+0B85><U+0BB3><U+0BB5><U+0BBF><U+0BB2><U+0BCD> <U+0B9F><U+0BCD><U+0BB0><U+0BC6><U+0BA3><U+0BCD><U+0B9F><U+0BCD> <U+0B86><U+0BAF><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BC1><U+0BAF><U+0BBF><U+0BB0><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1>.

<U+0BB5><U+0B9F><U+0BBF><U+0BB5><U+0BC7><U+0BB2><U+0BC1> <U+0B9A><U+0BCA><U+0BA9><U+0BCD><U+0BA9><U+0BA4><U+0BC1> <U+0BAA><U+0BCB><U+0BB2>,

""<U+0BA8><U+0BAE><U+0BCD><U+0BAE> <U+0B87><U+0BA9><U+0BCD><U+0BA9><U+0BC1>…",FALSE,0,NA,2019-06-03 07:07:01,FALSE,NA,"1135442749950291968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vijayku57928847",1169,TRUE,FALSE,NA,NA
"96","What went wrong with #Nesamani head? @Nesamani_paintR  @safipollathavan @Nesamani_
 
#Pray_For_Nesamani… https://t.co/uaaRaDMQpb",FALSE,3,NA,2019-06-03 06:43:11,TRUE,NA,"1135436752099860480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ikixmy3d",0,FALSE,FALSE,NA,NA
"97","Who killed Jameen?
 #Pray_For_Nesamani 
#who_killed_jameen
#Nesamani 
#WhereisMugilan 
#radharavi
#ENGvPAK… https://t.co/MqP8qHwbHe",FALSE,1,NA,2019-06-03 06:34:11,TRUE,NA,"1135434487028838400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","im_mass_kumar",0,FALSE,FALSE,NA,NA
"98","RT @ParasRiazAhmed1: The INFAMOUS Suthiyal Scene! 
#Nesamani <U+0001F602><U+0001F602><U+0001F602><U+0001F92D><U+0001F92D><U+0001F92D>
#Friends now on @SunTV

#Pray_For_Nesamani
#NesamaniOnSunTV 
#nesamani…",FALSE,0,NA,2019-06-03 06:15:42,FALSE,NA,"1135429834161573888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darsshanklaue",1,TRUE,FALSE,NA,NA
"99","RT @rajeshdravidan: #Pray_For_Nesamani hash tag <U+0B86><U+0BB2><U+0BCD> <U+0BAA><U+0BBE><U+0BA4><U+0BBF><U+0BAA><U+0BCD><U+0BAA><U+0B9F><U+0BCD><U+0B9F> <U+0BB5><U+0B9F><U+0B95><U+0BCD><U+0B95><U+0BA9><U+0BCD><U+0BB8><U+0BCD> , <U+0BAA><U+0BBE><U+0BA4><U+0BB0><U+0BCD> <U+0B86><U+0BAA><U+0BCD> <U+0B95><U+0BB0><U+0BAA><U+0BCD><U+0BAA><U+0B9A><U+0BA9><U+0BCD><U+0BA9><U+0BC1> <U+0B9F><U+0BC7><U+0B95><U+0BCD> <U+0BAA><U+0BCB><U+0B9F><U+0BC1><U+0BB1><U+0BBE><U+0BA9><U+0BC1><U+0B99><U+0BCD><U+0B95> . <U+0B9F><U+0BC7><U+0BAF><U+0BCD> <U+0B8A><U+0BB4><U+0BB2><U+0BCD> <U+0BB5><U+0BB4><U+0B95><U+0BCD><U+0B95><U+0BBF><U+0BB2><U+0BCD> 2 <U+0BAE><U+0BC1>…",FALSE,0,NA,2019-06-03 05:25:04,FALSE,NA,"1135417092381872129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Su_Karunakaran",1,TRUE,FALSE,NA,NA
"100","#Pray_For_Nesamani hash tag <U+0B86><U+0BB2><U+0BCD> <U+0BAA><U+0BBE><U+0BA4><U+0BBF><U+0BAA><U+0BCD><U+0BAA><U+0B9F><U+0BCD><U+0B9F> <U+0BB5><U+0B9F><U+0B95><U+0BCD><U+0B95><U+0BA9><U+0BCD><U+0BB8><U+0BCD> , <U+0BAA><U+0BBE><U+0BA4><U+0BB0><U+0BCD> <U+0B86><U+0BAA><U+0BCD> <U+0B95><U+0BB0><U+0BAA><U+0BCD><U+0BAA><U+0B9A><U+0BA9><U+0BCD><U+0BA9><U+0BC1> <U+0B9F><U+0BC7><U+0B95><U+0BCD> <U+0BAA><U+0BCB><U+0B9F><U+0BC1><U+0BB1><U+0BBE><U+0BA9><U+0BC1><U+0B99><U+0BCD><U+0B95> . <U+0B9F><U+0BC7><U+0BAF><U+0BCD> <U+0B8A><U+0BB4><U+0BB2><U+0BCD> <U+0BB5><U+0BB4><U+0B95><U+0BCD><U+0B95><U+0BBF><U+0BB2><U+0BCD> 2… https://t.co/ciUOwfE4zp",FALSE,8,NA,2019-06-03 05:13:13,TRUE,NA,"1135414109774655489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajeshdravidan",1,FALSE,FALSE,NA,NA
"101","RT @news7tamil: <U+0BB5><U+0BC0><U+0B9F><U+0BBF><U+0BAF><U+0BCB> <U+0B95><U+0BC7><U+0BAE><U+0BCD> <U+0BB5><U+0B9F><U+0BBF><U+0BB5><U+0BBF><U+0BB2><U+0BCD> <U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF>!

https://t.co/5wMBD3FLqB  | #Pray_For_Nesamani | #Vadivel https://t.co/RXD69jwhsK",FALSE,0,NA,2019-06-03 05:09:10,FALSE,NA,"1135413089052921856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PrasannaTN_31",4,TRUE,FALSE,NA,NA
"102","<U+0BB5><U+0BC0><U+0B9F><U+0BBF><U+0BAF><U+0BCB> <U+0B95><U+0BC7><U+0BAE><U+0BCD> <U+0BB5><U+0B9F><U+0BBF><U+0BB5><U+0BBF><U+0BB2><U+0BCD> <U+0BA8><U+0BC7><U+0B9A><U+0BAE><U+0BA3><U+0BBF>!

https://t.co/5wMBD3FLqB  | #Pray_For_Nesamani | #Vadivel https://t.co/RXD69jwhsK",FALSE,42,NA,2019-06-03 05:07:36,FALSE,NA,"1135412696067653634",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","news7tamil",4,FALSE,FALSE,NA,NA
"103","RT @Kalaignarnews: <U+0BAA><U+0BC7><U+0B9A><U+0BCD><U+0B9A><U+0BC1> <U+0BAA><U+0BC7><U+0B9A><U+0BCD><U+0B9A><U+0BBE> <U+0B87><U+0BB0><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BA9><U+0BC1><U+0BAE><U+0BCD>

https://t.co/G1yyFBArNt

#PechuPechaaIrukkanum #MissYouKalaignar #HindiImposition #ModiCabinet…",FALSE,0,NA,2019-06-03 04:12:08,FALSE,NA,"1135398736790605824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elayaraja7708",1,TRUE,FALSE,NA,NA
"104","RT @Ajithsr87084952: #BanVadivelu #MeeTooVadivelu #Pray_For_Nesamani #vadivelu #Nesamani https://t.co/ATzkPBAJ8R",FALSE,0,NA,2019-06-03 03:59:42,FALSE,NA,"1135395609374945281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ajithsr87084952",1,TRUE,FALSE,NA,NA
"105","#BanVadivelu #MeeTooVadivelu #Pray_For_Nesamani #vadivelu #Nesamani https://t.co/ATzkPBAJ8R",FALSE,1,NA,2019-06-03 03:58:53,FALSE,NA,"1135395402469896192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ajithsr87084952",1,FALSE,FALSE,NA,NA
"106","RT @ernestjeffry: #Tamilnadu police lost their ranking as world’s best police next to #scotland yard since they are unable to find #Mugilan…",FALSE,0,NA,2019-06-03 03:44:05,FALSE,NA,"1135391677974163458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManojKiran_A",2,TRUE,FALSE,NA,NA
"107","RT @RedmiIndia: While the world prays for #Nesamani, we only wish he had a #RedmiNote7Pro. Hammers, walnuts and what not, #GorillaGlass5's…",FALSE,0,NA,2019-06-03 03:43:02,FALSE,NA,"1135391413544185856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vaibhav21962509",553,TRUE,FALSE,NA,NA
"108","RT @ca_anuraag: @sachincsharma @Flipkart @amazonIN I told u @amazonIN is best @Flipkart the products are from same vendor and the screensho…",FALSE,0,NA,2019-06-03 02:52:31,FALSE,NA,"1135378703062487041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sachincsharma",1,TRUE,FALSE,NA,NA
"109","RT @Vikashk03197792: Cristiano Rinaldo donating blood in Apollo hospital.              #PrayForNesamani #Pray_For_Nesamani https://t.co/nkx…",FALSE,0,NA,2019-06-03 02:14:48,FALSE,NA,"1135369209175728128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Srikrishnan999",24,TRUE,FALSE,NA,NA
"110","RT @CDshrihari: Doctors tried thier best, but hopes have been loosing....only way to save our #Nesamani is head transplantation....initiati…",FALSE,0,NA,2019-06-03 02:14:34,FALSE,NA,"1135369153190158336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Srikrishnan999",15,TRUE,FALSE,NA,NA
"111","RT @vija_y2000: This is what happened - #Pray_for_Neasamani #Pray_For_Nesamani https://t.co/9UPeQFI6as",FALSE,0,NA,2019-06-03 02:12:57,FALSE,NA,"1135368744707006465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Srikrishnan999",95,TRUE,FALSE,NA,NA
"112","RT @Troll_Cinema: #Pray_For_Nesamani

<U+0B92><U+0BB0><U+0BC1> <U+0BAA><U+0B9F><U+0BA4><U+0BCD><U+0BA4><U+0BCB><U+0B9F> <U+0B9A><U+0BC0><U+0BA9><U+0BCD> <U+0B87><U+0BA9><U+0BCD><U+0BA9><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0B87><U+0BA8><U+0BCD><U+0BA4><U+0BBF><U+0BAF> <U+0B85><U+0BB3><U+0BB5><U+0BBF><U+0BB2><U+0BCD> <U+0B9F><U+0BCD><U+0BB0><U+0BC6><U+0BA3><U+0BCD><U+0B9F><U+0BCD> <U+0B86><U+0BAF><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BC1><U+0BAF><U+0BBF><U+0BB0><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1>.

<U+0BB5><U+0B9F><U+0BBF><U+0BB5><U+0BC7><U+0BB2><U+0BC1> <U+0B9A><U+0BCA><U+0BA9><U+0BCD><U+0BA9><U+0BA4><U+0BC1> <U+0BAA><U+0BCB><U+0BB2>,

""<U+0BA8><U+0BAE><U+0BCD><U+0BAE> <U+0B87><U+0BA9><U+0BCD><U+0BA9><U+0BC1>…",FALSE,0,NA,2019-06-03 02:03:25,FALSE,NA,"1135366346391281664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","03Sakikumar",1169,TRUE,FALSE,NA,NA
"113","This is awesome. #Pray_For_Nesamani https://t.co/6HzmEaH4hY",FALSE,0,NA,2019-06-03 00:59:12,FALSE,NA,"1135350182911123456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kowshiknag",0,FALSE,FALSE,NA,NA
